index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
5072,ts104499,Trese,SHOW,2021,TV-MA,29,"['crime', 'action', 'fantasy', 'horror', 'thriller', 'animation', 'scifi']",['PH'],1.0,tt9310336,7.0,3701.0
5073,ts288744,The Sound of Magic,SHOW,2022,TV-14,69,"['drama', 'fantasy', 'music']",['KR'],1.0,tt14460684,8.0,982.0
5074,tm1038344,Awake,MOVIE,2021,R,96,"['scifi', 'thriller', 'action', 'drama']",['US'],,tt10418662,4.8,20828.0
5075,ts287532,High on the Hog: How African American Cuisine Transformed America,SHOW,2021,TV-14,47,['documentation'],['US'],1.0,,,
5076,tm863351,The God Committee,MOVIE,2021,,98,"['drama', 'thriller']",['US'],,tt6852526,5.8,3761.0
5077,tm976166,Malcolm & Marie,MOVIE,2021,R,106,"['drama', 'romance']",['US'],,tt12676326,6.6,35760.0
5078,tm949309,The White Tiger,MOVIE,2021,R,125,"['drama', 'crime']","['IN', 'SG', 'US']",,tt6571548,7.1,58190.0
5079,tm1018890,Seaspiracy,MOVIE,2021,,80,['documentation'],['US'],,tt14152756,8.1,29604.0
5080,ts319303,He's Expecting,SHOW,2022,TV-PG,26,"['drama', 'comedy', 'romance']",['JP'],1.0,tt14719276,1.6,2735.0
5081,tm1064228,Fatherhood,MOVIE,2021,PG-13,109,"['drama', 'comedy']","['US', 'CA']",,tt4733624,6.6,34661.0
5082,ts314742,He-Man and the Masters of the Universe,SHOW,2021,TV-Y7,26,"['scifi', 'action', 'fantasy', 'animation', 'comedy', 'drama', 'family']",['US'],2.0,tt11465278,5.8,1618.0
5083,tm1018427,Moxie,MOVIE,2021,PG-13,111,"['comedy', 'drama', 'music']",['US'],,tt7737700,6.7,24003.0
5084,tm855075,Rurouni Kenshin: The Beginning,MOVIE,2021,R,138,"['drama', 'action']",['JP'],,tt11991748,7.4,7958.0
5085,tm1104532,Britney vs. Spears,MOVIE,2021,,93,"['documentation', 'music']",['US'],,tt15469820,6.4,6612.0
5086,tm1165219,Ali Wong: Don Wong,MOVIE,2022,R,59,['comedy'],['US'],,tt17542000,6.5,1828.0
5087,ts272463,Colin in Black & White,SHOW,2021,TV-14,32,"['drama', 'sport']",['US'],1.0,tt12624928,5.4,7021.0
5088,ts286317,The Sons of Sam: A Descent Into Darkness,SHOW,2021,TV-MA,60,"['documentation', 'crime', 'history']",['US'],1.0,tt13156316,7.0,8124.0
5089,tm1020851,Back to the Outback,MOVIE,2021,PG,95,"['family', 'animation', 'comedy']","['US', 'AU']",,tt13575806,6.5,7328.0
5090,ts320426,Crime Scene: The Times Square Killer,SHOW,2021,TV-MA,49,"['crime', 'documentation', 'history']",['US'],1.0,tt16027926,6.5,3355.0
5091,tm1138870,Badhaai Do,MOVIE,2022,,147,"['comedy', 'drama', 'crime']",['IN'],,tt11934846,7.3,15032.0
5092,tm1158704,Tyler Perry's A Madea Homecoming,MOVIE,2022,R,105,"['comedy', 'drama', 'romance']",['US'],,tt14813966,5.6,3447.0
5093,ts296825,Gone for Good,SHOW,2021,TV-MA,49,"['drama', 'crime', 'thriller']",['FR'],1.0,tt14252964,6.3,3863.0
5094,tm1044275,A Classic Horror Story,MOVIE,2021,,95,['horror'],['IT'],,,,
5095,ts256311,High-Rise Invasion,SHOW,2021,TV-MA,25,"['action', 'horror', 'scifi', 'thriller', 'animation']",['JP'],1.0,tt13357164,6.6,2575.0
5096,tm1187638,Ronny Chieng: Speakeasy,MOVIE,2022,,60,['comedy'],['US'],,tt18830896,,
5097,ts269881,Record of Ragnarok,SHOW,2021,TV-MA,24,"['scifi', 'drama', 'fantasy', 'thriller', 'animation', 'action']",['JP'],1.0,tt13676344,6.2,4647.0
5098,tm1182144,Dancing on Glass,MOVIE,2022,,137,"['drama', 'thriller']",['ES'],,tt14118046,5.5,585.0
5099,tm1146393,All Hail,MOVIE,2022,,118,"['comedy', 'drama']",['AR'],,tt16427718,5.6,2840.0
5100,tm1038327,Beckett,MOVIE,2021,R,109,"['thriller', 'action', 'crime', 'drama']","['BR', 'IT']",,tt10230994,5.6,25253.0
5101,tm1080252,7 Prisoners,MOVIE,2021,R,93,"['drama', 'crime']",['BR'],,tt14168118,7.1,6444.0
5102,ts287294,"Money, Explained",SHOW,2021,TV-14,23,['documentation'],['US'],1.0,tt14492910,6.9,2143.0
5103,tm1173806,Night Drive,MOVIE,2022,,118,['thriller'],['IN'],,,,
5104,tm1198504,Ghost in the Shell: SAC_2045 Sustainable War,MOVIE,2021,R,118,"['animation', 'action', 'scifi']",['JP'],,,,
5105,tm473502,83,MOVIE,2021,,163,"['drama', 'history', 'sport']",['IN'],,tt7518786,7.4,23781.0
5106,ts312071,The Way of the Househusband,SHOW,2021,TV-MA,17,"['animation', 'action', 'comedy', 'crime', 'drama', 'romance']",['JP'],1.0,tt13357124,7.3,3724.0
5107,ts271888,Fate: The Winx Saga,SHOW,2021,TV-MA,50,"['scifi', 'drama', 'fantasy', 'action']",['US'],1.0,tt8179402,6.8,37995.0
5108,ts250092,Shaman King,SHOW,2021,TV-PG,23,"['comedy', 'fantasy', 'animation', 'action', 'scifi']",['JP'],1.0,tt12502782,7.0,1480.0
5109,tm1073510,SAS: Red Notice,MOVIE,2021,R,124,"['action', 'thriller']","['HU', 'NL', 'CH', 'GB']",,tt4479380,5.2,17719.0
5110,ts302312,Jaguar,SHOW,2021,TV-MA,43,"['war', 'action', 'drama', 'history']",['ES'],1.0,tt11698590,5.7,1718.0
5111,tm1025493,Dasvi,MOVIE,2022,,125,"['drama', 'comedy']",['IN'],,tt14107554,8.0,13140.0
5112,ts287328,Yasuke,SHOW,2021,TV-MA,29,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'animation']",['US'],1.0,tt9310330,6.2,4999.0
5113,ts317422,Saturday Morning All Star Hits!,SHOW,2021,TV-14,23,"['animation', 'comedy']",['US'],1.0,tt15978256,7.6,846.0
5114,tm1195032,Thar,MOVIE,2022,,108,"['thriller', 'western', 'action', 'drama', 'crime']",['IN'],,tt14479746,,
5115,tm1087160,Fever Dream,MOVIE,2021,R,93,"['drama', 'horror', 'thriller']","['CL', 'PE']",,tt9471660,5.4,1682.0
5116,tm1038363,America: The Motion Picture,MOVIE,2021,R,98,"['action', 'animation', 'comedy', 'fantasy', 'history', 'scifi', 'war']",['US'],,tt6733874,5.6,6165.0
5117,tm879685,The Perfect Family,MOVIE,2021,,110,['comedy'],[],,tt11924738,6.2,46.0
5118,tm1039147,Audible,MOVIE,2021,PG-13,39,['documentation'],['US'],,tt12771540,5.3,
5119,tm1107063,Love and Leashes,MOVIE,2022,R,118,"['romance', 'comedy']",['KR'],,tt15553956,6.3,3820.0
5120,tm1082974,Count Me In,MOVIE,2021,,81,"['documentation', 'music']",[],,tt6889042,6.8,1654.0
5121,tm1167440,My Best Friend Anne Frank,MOVIE,2021,PG-13,103,['drama'],['NL'],,tt10360772,6.2,3731.0
5122,ts260477,Post Mortem: No One Dies in Skarnes,SHOW,2021,TV-MA,45,"['thriller', 'comedy', 'drama']",['NO'],1.0,tt13053222,7.1,3229.0
5123,ts265991,The Cook of Castamar,SHOW,2021,TV-MA,54,['drama'],['ES'],1.0,tt12626014,7.4,3637.0
5124,ts304468,Thirty-Nine,SHOW,2022,TV-MA,73,"['drama', 'romance']",['KR'],1.0,tt15309342,7.9,150.0
5125,tm922429,The Block Island Sound,MOVIE,2021,,103,"['horror', 'scifi', 'thriller']",['US'],,tt8747160,5.3,7558.0
5126,ts321614,Blippi Wonders,SHOW,2021,TV-Y,7,['animation'],['US'],1.0,tt19315934,,
5127,ts315041,Bulgasal: Immortal Souls,SHOW,2021,TV-MA,71,"['scifi', 'thriller', 'drama', 'fantasy']",['KR'],1.0,tt14691616,7.4,1897.0
5128,ts291718,Pretty Smart,SHOW,2021,TV-14,24,"['comedy', 'drama', 'romance']",['US'],1.0,tt14369056,5.7,4209.0
5129,tm983658,Rita Moreno: Just a Girl Who Decided to Go for It,MOVIE,2021,PG-13,90,['documentation'],['US'],,tt10741846,7.7,711.0
5130,ts329854,Jump like a Witch,SHOW,2022,TV-PG,97,['reality'],['KR'],1.0,,,
5131,ts300456,My Unorthodox Life,SHOW,2021,TV-MA,40,['reality'],['US'],1.0,tt14398500,5.5,1170.0
5132,ts307925,On the Verge,SHOW,2021,TV-MA,32,"['comedy', 'drama']",['FR'],1.0,tt5540990,6.5,2841.0
5133,tm898614,Sweet Girl,MOVIE,2021,R,110,"['drama', 'thriller', 'action']",['US'],,tt10731768,5.5,30580.0
5134,tm1164962,Restless,MOVIE,2022,R,95,"['thriller', 'action', 'crime']","['FR', 'BE']",,tt14465894,5.8,3704.0
5135,tm858000,Rurouni Kenshin: The Final,MOVIE,2021,PG-13,138,"['drama', 'action']",['JP'],,tt11809034,7.2,8367.0
5136,tm922706,Fear Street: 1666,MOVIE,2021,R,114,['horror'],['US'],,,,
5137,ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,TV-MA,40,"['drama', 'romance']",['IT'],1.0,tt13956560,6.4,1262.0
5138,tm1183542,Mishan Impossible,MOVIE,2022,,129,"['thriller', 'action', 'comedy', 'drama']",['IN'],,tt14999738,6.7,321.0
5139,ts273485,Baki Hanma,SHOW,2021,TV-MA,24,"['thriller', 'animation', 'action', 'drama', 'sport']",['JP'],2.0,tt13357140,6.6,1483.0
5140,ts301915,The King's Affection,SHOW,2021,TV-14,66,['drama'],['KR'],1.0,,,
5141,tm1042481,Riverdance: The Animated Adventure,MOVIE,2021,,86,"['fantasy', 'comedy', 'animation']",['CA'],,tt10841088,5.5,1700.0
5142,ts268102,Juvenile Justice,SHOW,2022,TV-MA,61,"['drama', 'crime']",['KR'],1.0,tt15553922,8.0,2163.0
5143,ts282133,City of Ghosts,SHOW,2021,TV-Y7,19,['drama'],['FR'],1.0,tt15477516,6.1,10.0
5144,ts273100,DOTA: Dragon's Blood,SHOW,2021,TV-MA,26,"['scifi', 'action', 'thriller', 'animation', 'fantasy']",['US'],2.0,tt14069590,7.8,17429.0
5145,ts271604,Blue Period,SHOW,2021,TV-14,25,"['animation', 'drama']",['JP'],1.0,tt14115912,7.7,1712.0
5146,ts313781,The Club,SHOW,2021,TV-14,47,"['drama', 'comedy']",['TR'],2.0,tt13317582,7.9,7810.0
5147,ts311791,The Raincoat Killer: Chasing a Predator in Korea,SHOW,2021,TV-MA,48,"['documentation', 'crime', 'history']",['KR'],1.0,tt15488654,6.4,1864.0
5148,ts305264,School of Chocolate,SHOW,2021,TV-PG,38,['reality'],['US'],1.0,tt15172154,7.6,1572.0
5149,tm1177856,Without Saying Goodbye,MOVIE,2022,,96,"['romance', 'comedy']","['PE', 'ES']",,tt14404596,5.7,2125.0
5150,tm673809,Schumacher,MOVIE,2021,,112,"['sport', 'documentation']",['DE'],,tt10322274,7.4,21558.0
5151,tm434625,Wish Dragon,MOVIE,2021,PG,99,"['fantasy', 'comedy', 'family', 'romance', 'animation']","['CN', 'US']",,tt5562070,7.2,24712.0
5152,ts222864,Falling Into Your Smile,SHOW,2021,TV-14,44,"['drama', 'comedy', 'romance']",['CN'],1.0,tt11290960,8.4,2019.0
5153,tm999817,Green Snake,MOVIE,2021,,131,"['fantasy', 'animation', 'action']",['CN'],,tt15000314,6.8,2181.0
5154,tm1045741,Blue Miracle,MOVIE,2021,,95,"['drama', 'family']","['MX', 'US']",,tt7084386,6.6,6432.0
5155,ts255486,Godzilla Singular Point,SHOW,2021,TV-14,24,"['scifi', 'animation', 'action', 'thriller']",['JP'],1.0,tt13229964,6.5,1612.0
5156,ts215989,Snabba Cash,SHOW,2021,TV-MA,43,"['drama', 'thriller', 'action', 'crime']",['SE'],2.0,tt10540276,7.6,8176.0
5157,tm1132176,Jimmy Carr: His Dark Material,MOVIE,2021,,59,['comedy'],['GB'],,tt16259786,7.1,4274.0
5158,tm1020326,Deadly Illusions,MOVIE,2021,R,114,['thriller'],['US'],,,,
5159,ts299874,Cocaine Cowboys: The Kings of Miami,SHOW,2021,TV-MA,53,"['documentation', 'crime', 'history']",[],1.0,tt15049206,7.1,2624.0
5160,ts257345,Wild Abandon,SHOW,2022,TV-MA,51,"['drama', 'comedy']",['TR'],1.0,tt13317478,7.2,3634.0
5161,tm1038369,Good on Paper,MOVIE,2021,R,92,"['romance', 'comedy']",['US'],,tt8231668,5.6,11401.0
5162,ts241854,EDENS ZERO,SHOW,2021,TV-14,24,"['action', 'scifi']",['JP'],1.0,,,
5163,tm1141923,The Royal Treatment,MOVIE,2022,,96,"['romance', 'comedy', 'family']",['US'],,tt13989030,5.2,8127.0
5164,tm1102868,Nobody Sleeps in the Woods Tonight 2,MOVIE,2021,,97,"['horror', 'thriller', 'comedy']",['PL'],,tt14315500,3.9,3436.0
5165,ts288489,Pretty Guardians Sailor Moon Eternal The Movie,SHOW,2021,TV-14,81,['action'],['JP'],1.0,tt10635042,,
5166,ts287722,The Upshaws,SHOW,2021,TV-14,30,['comedy'],['US'],2.0,tt10945036,6.8,2296.0
5167,tm1052498,Aileen Wuornos: American Boogeywoman,MOVIE,2021,R,85,"['drama', 'horror', 'thriller']",['US'],,tt14265992,3.6,1349.0
5168,tm1150872,Aziz Ansari: Nightclub Comedian,MOVIE,2022,R,29,['comedy'],['US'],,tt17005964,7.0,1964.0
5169,ts270798,Love (ft. Marriage and Divorce),SHOW,2021,TV-PG,69,"['drama', 'romance']",['KR'],3.0,tt13814840,6.6,433.0
5170,tm1003353,Operation Varsity Blues: The College Admissions Scandal,MOVIE,2021,R,100,"['drama', 'documentation', 'crime']",['US'],,tt14111734,6.9,7993.0
5171,tm881587,"Vengeance Is Mine, All Others Pay Cash",MOVIE,2021,,114,"['drama', 'comedy', 'romance', 'action']",['ID'],,tt13387422,7.1,464.0
5172,ts320302,Neymar: The Perfect Chaos,SHOW,2022,TV-MA,55,"['documentation', 'sport']","['BR', 'US']",1.0,tt16428640,6.6,2907.0
5173,ts288005,"Nevertheless,",SHOW,2021,,69,"['drama', 'romance']",['KR'],1.0,tt14518284,7.2,4485.0
5174,tm1110389,Single All the Way,MOVIE,2021,,99,"['comedy', 'drama', 'romance']",['CA'],,tt14315756,6.1,14862.0
5175,tm1003261,Nate Bargatze: The Greatest Average American,MOVIE,2021,,60,['comedy'],['US'],,tt14078164,7.3,1295.0
5176,ts246178,Eden,SHOW,2021,TV-PG,25,"['scifi', 'fantasy', 'animation', 'action', 'drama', 'family']",['JP'],1.0,tt10545250,6.6,1111.0
5177,tm1086874,Minnal Murali,MOVIE,2021,,158,"['action', 'comedy', 'drama', 'fantasy', 'scifi']",['IN'],,tt7268738,8.1,24681.0
5178,ts246073,Tribes of Europa,SHOW,2021,TV-MA,47,"['scifi', 'fantasy', 'action', 'drama']",['DE'],1.0,tt9184982,6.7,11794.0
5179,tm863823,Finding 'Ohana,MOVIE,2021,PG,123,"['comedy', 'family', 'action']",['US'],,tt10332588,6.1,9819.0
5180,ts192196,Q-Force,SHOW,2021,TV-MA,23,"['scifi', 'animation', 'action', 'comedy', 'crime', 'fantasy']",['US'],1.0,tt10140028,6.4,4963.0
5181,tm860261,To All the Boys: Always and Forever,MOVIE,2021,PG-13,115,"['romance', 'comedy', 'drama']",['US'],,tt10676012,6.3,24232.0
5182,ts308838,Bad Sport,SHOW,2021,TV-MA,65,"['crime', 'sport', 'documentation']",[],1.0,tt15402912,7.3,1912.0
5183,ts216407,Age of Samurai: Battle for Japan,SHOW,2021,TV-MA,43,"['drama', 'history', 'war', 'documentation', 'action']",['US'],1.0,tt10551256,7.4,4022.0
5184,tm1028298,He's All That,MOVIE,2021,R,91,"['comedy', 'romance']",['US'],,tt4590256,4.3,23474.0
5185,ts271025,Bling Empire,SHOW,2021,TV-MA,39,['reality'],['US'],2.0,tt13660962,5.8,2608.0
5186,tm983668,Misha and the Wolves,MOVIE,2021,PG-13,90,"['documentation', 'drama']","['BE', 'GB', 'DE']",,tt13648220,6.7,2303.0
5187,ts29800,Surviving Death,SHOW,2021,TV-MA,54,"['documentation', 'reality']",['US'],1.0,tt13649692,6.1,1991.0
5188,tm1120509,Never Back Down: Revolt,MOVIE,2021,R,89,"['drama', 'sport', 'action', 'crime']",['US'],,tt13470094,3.9,482.0
5189,ts317522,Dig Deeper: The Disappearance of Birgit Meier,SHOW,2021,,59,"['crime', 'documentation']",['DE'],1.0,tt15771888,7.3,1622.0
5190,ts317078,The Journalist,SHOW,2022,TV-14,51,"['drama', 'thriller']",['JP'],1.0,tt15101670,7.0,542.0
5191,tm166973,Mixtape,MOVIE,2021,,94,"['comedy', 'drama', 'family', 'romance']",['US'],,tt1587420,6.6,3000.0
5192,tm1082314,Untold: Malice at the Palace,MOVIE,2021,R,69,"['crime', 'documentation', 'sport']",['US'],,tt15085802,7.5,7532.0
5193,ts305263,Baking Impossible,SHOW,2021,TV-PG,49,['reality'],['US'],1.0,tt15171996,7.0,1004.0
5194,tm1134006,Death to 2021,MOVIE,2021,,60,['comedy'],"['GB', 'US']",,tt16301388,6.3,14315.0
5195,ts271321,Beyond Evil,SHOW,2021,TV-MA,66,"['crime', 'thriller', 'drama']",['KR'],1.0,tt13634872,8.1,2776.0
5196,tm1174920,Jeff Foxworthy: The Good Old Days,MOVIE,2022,,60,"['comedy', 'documentation']",[],,tt18314220,6.1,374.0
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0
5198,tm1030495,Two,MOVIE,2021,,71,"['thriller', 'horror']",['ES'],,,,
5199,tm1162608,40 Years Young,MOVIE,2022,,81,['comedy'],['MX'],,tt16969906,4.2,215.0
5200,tm1120902,The Privilege,MOVIE,2022,,107,"['scifi', 'thriller', 'drama', 'horror']",['DE'],,tt14637290,4.6,3900.0
5201,tm1093287,The River Runner,MOVIE,2021,,86,"['documentation', 'action']",[],,tt15293256,6.9,1572.0
5202,tm1144897,My Father's Violin,MOVIE,2022,,112,['drama'],['TR'],,tt14369276,6.4,3049.0
5203,tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0
5204,tm1087932,Prey,MOVIE,2021,,87,"['drama', 'thriller']",['DE'],,tt15198608,4.3,7084.0
5205,ts220196,Centaurworld,SHOW,2021,TV-Y7,29,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy']",['US'],2.0,tt10919290,7.6,1939.0
5206,tm1084966,Django & Django,MOVIE,2021,,80,['documentation'],[],,tt15119170,6.9,873.0
5207,tm1074764,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,,96,"['crime', 'documentation']",['DE'],,tt15036416,7.3,4529.0
5208,ts240807,Power Rangers Dino Fury,SHOW,2021,TV-Y7,21,"['comedy', 'drama', 'fantasy', 'scifi', 'thriller', 'action']",[],2.0,tt12360292,7.0,479.0
5209,ts313689,Our Beloved Summer,SHOW,2021,TV-14,60,"['drama', 'comedy']",['KR'],1.0,,,
5210,ts289620,House of Secrets: The Burari Deaths,SHOW,2021,TV-MA,45,"['documentation', 'crime', 'history']",['IN'],1.0,tt14167390,7.4,9504.0
5211,tm1106212,Photocopier,MOVIE,2021,,130,"['drama', 'thriller', 'crime']",['ID'],,tt13729220,6.8,2815.0
5212,ts301999,Open Your Eyes,SHOW,2021,TV-MA,47,"['scifi', 'drama', 'thriller']",['PL'],1.0,tt13495314,6.5,1413.0
5213,ts346007,Savage Beauty,SHOW,2022,TV-MA,0,['drama'],['US'],1.0,,,
5214,ts319333,Tiger King: The Doc Antle Story,SHOW,2021,TV-MA,42,"['crime', 'documentation']",['US'],1.0,tt16307970,6.2,1330.0
5215,ts313668,Tear Along the Dotted Line,SHOW,2021,TV-14,19,"['drama', 'comedy', 'animation']",['IT'],1.0,tt15614372,8.7,7595.0
5216,tm888243,Pray Away,MOVIE,2021,PG-13,101,['documentation'],['US'],,tt11224358,6.5,2714.0
5217,ts283610,Feels Like Ishq,SHOW,2021,TV-MA,42,"['drama', 'romance', 'comedy']",['IN'],1.0,tt14163838,6.4,1514.0
5218,ts315144,The Creature Cases,SHOW,2022,TV-Y,0,"['animation', 'family', 'action', 'comedy']",['US'],1.0,tt15527326,,
5219,tm1049155,Bordertown: The Mural Murders,MOVIE,2021,,107,"['crime', 'drama']",['FI'],,tt15393650,6.2,2074.0
5220,ts306510,Octonauts: Above & Beyond,SHOW,2021,TV-Y,25,"['family', 'animation']",['KR'],1.0,tt15211330,7.4,66.0
5221,ts343426,Senzo: Murder of a Soccer Star,SHOW,2022,,40,"['crime', 'documentation']","['ZA', 'US']",1.0,tt18954258,,
5222,ts271517,The Crew,SHOW,2021,TV-14,29,['comedy'],['US'],1.0,tt10971022,6.5,5396.0
5223,ts306322,The Unlikely Murderer,SHOW,2021,TV-MA,46,"['drama', 'crime']",['SE'],1.0,tt13735930,7.0,3954.0
5224,tm675820,A Boy Called Christmas,MOVIE,2021,PG,106,"['family', 'fantasy', 'drama']",['GB'],,tt10187208,6.7,20838.0
5225,tm1150256,Tall Girl 2,MOVIE,2022,,97,"['romance', 'comedy', 'drama', 'family']",['US'],,tt16085592,4.7,3916.0
5226,tm1087956,Afterlife of the Party,MOVIE,2021,,109,"['fantasy', 'drama', 'romance', 'comedy']",['US'],,tt11742798,5.7,8223.0
5227,ts341760,Byron Baes,SHOW,2022,TV-MA,45,['reality'],['AU'],1.0,tt14537060,2.6,445.0
5228,ts302714,The Kingdom,SHOW,2021,TV-MA,47,"['drama', 'crime']",['AR'],1.0,tt15068148,6.5,1319.0
5229,tm993790,40 Love,MOVIE,2021,R,98,['comedy'],"['US', 'MX']",,,,
5230,ts271593,Spycraft,SHOW,2021,TV-MA,34,['documentation'],['US'],1.0,tt13789092,6.7,1976.0
5231,ts310376,"Sex, Love & Goop",SHOW,2021,TV-MA,35,"['comedy', 'romance']",['US'],1.0,tt15470160,4.8,713.0
5232,ts280693,Thomas & Friends: All Engines Go!,SHOW,2021,TV-Y,11,"['animation', 'comedy', 'fantasy', 'drama', 'music', 'family']",[],1.0,tt14556544,1.7,509.0
5233,ts293814,Sparking Joy with Marie Kondo,SHOW,2021,TV-PG,20,['reality'],[],1.0,tt14550060,6.2,341.0
5234,ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,2021,TV-MA,12,"['drama', 'crime', 'thriller']",['ES'],1.0,tt14668192,7.4,2254.0
5235,ts320557,Elite Short Stories: Patrick,SHOW,2021,TV-MA,12,"['comedy', 'drama']",['ES'],1.0,tt16306836,6.1,671.0
5236,tm984204,The Seventh Day,MOVIE,2021,R,87,['horror'],['US'],,tt11263022,4.5,4248.0
5237,ts301196,Top Secret UFO Projects: Declassified,SHOW,2021,TV-PG,43,['documentation'],['GB'],1.0,tt14992232,5.5,1371.0
5238,tm1020073,Thunder Force,MOVIE,2021,PG-13,107,"['scifi', 'comedy', 'fantasy', 'action']",['US'],,tt10121392,4.4,40788.0
5239,tm1127479,Cobalt Blue,MOVIE,2022,,112,"['drama', 'romance']",['IN'],,tt15314640,6.7,952.0
5240,ts320502,Getting Curious with Jonathan Van Ness,SHOW,2022,TV-MA,26,"['comedy', 'reality']",['US'],1.0,tt16584084,7.0,494.0
5241,ts317297,The Orbital Children,SHOW,2022,TV-14,32,"['action', 'scifi', 'drama', 'fantasy', 'animation']",['JP'],2.0,tt13351614,6.4,497.0
5242,ts223450,Move to Heaven,SHOW,2021,TV-MA,52,['drama'],['KR'],1.0,tt11052470,8.6,5307.0
5243,tm1195428,All About Gila,MOVIE,2022,,76,['comedy'],[],,,,
5244,ts255779,Gabby's Dollhouse,SHOW,2021,TV-Y,23,"['fantasy', 'animation', 'comedy', 'family']",['US'],4.0,tt9165438,7.2,344.0
5245,ts287045,Fatma,SHOW,2021,TV-MA,42,"['crime', 'drama', 'thriller']",['TR'],1.0,tt11961378,7.4,8185.0
5246,ts320183,Single’s Inferno,SHOW,2021,TV-PG,64,['reality'],['KR'],2.0,tt16283666,7.2,1460.0
5247,tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",,tt13070602,5.5,11727.0
5248,tm983270,Outside the Wire,MOVIE,2021,R,116,"['scifi', 'thriller', 'action', 'fantasy']",['US'],,tt10451914,5.4,41562.0
5249,tm319224,The Loud House Movie,MOVIE,2021,G,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],,tt6714432,6.2,1893.0
5250,ts301914,Inspector Koo,SHOW,2021,TV-14,69,"['action', 'comedy', 'thriller']",['KR'],1.0,tt14731794,6.9,534.0
5251,ts283676,Last Chance U: Basketball,SHOW,2021,TV-MA,60,"['documentation', 'sport']",['US'],1.0,tt13087512,8.3,2429.0
5252,ts272669,Waffles + Mochi,SHOW,2021,TV-Y,30,['family'],['US'],1.0,tt14035218,7.5,463.0
5253,ts268835,Sisyphus,SHOW,2021,,71,"['action', 'fantasy', 'scifi', 'drama']",['KR'],1.0,tt13715448,7.0,3688.0
5254,ts317612,Love is Blind: Japan,SHOW,2022,TV-PG,57,"['reality', 'romance']",['JP'],1.0,tt15943826,7.1,394.0
5255,ts308511,Back to 15,SHOW,2022,TV-14,39,"['comedy', 'drama']",['BR'],1.0,tt15301854,6.6,574.0
5256,tm1166015,The Invisible Thread,MOVIE,2022,,109,"['drama', 'comedy', 'family']",['IT'],,tt14540892,6.6,1432.0
5257,ts188861,Battle Kitty,SHOW,2022,TV-Y7,32,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],1.0,tt10050740,7.4,60.0
5258,ts308689,Misfit: The Series,SHOW,2021,,24,['comedy'],['NL'],1.0,tt15517928,7.2,72.0
5259,tm1096769,Lead Me Home,MOVIE,2021,,40,['documentation'],['US'],,tt15339848,7.1,
5260,ts269286,Once Upon a Time... Happily Never After,SHOW,2022,TV-MA,30,"['scifi', 'comedy', 'fantasy']",['ES'],1.0,tt13560186,5.4,437.0
5261,ts320075,Aranyak,SHOW,2021,TV-MA,41,"['crime', 'thriller', 'drama']",['IN'],1.0,tt14167344,7.9,7629.0
5262,ts304058,Ganglands,SHOW,2021,TV-MA,46,"['action', 'crime', 'drama', 'thriller']",['FR'],1.0,tt13278100,7.0,2460.0
5263,tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,G,30,"['comedy', 'animation', 'family']",['GB'],,tt15857304,7.3,1448.0
5264,tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['US'],,tt12851396,6.7,4614.0
5265,ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021,TV-MA,11,"['drama', 'romance']",['ES'],1.0,tt14671790,6.3,1851.0
5266,tm1083068,Operation Hyacinth,MOVIE,2021,,112,"['crime', 'drama', 'thriller']",['PL'],,tt14315584,6.7,2802.0
5267,tm1102891,Grudge,MOVIE,2021,,104,"['thriller', 'crime', 'drama']",['TR'],,tt13717980,5.5,4185.0
5268,tm1137862,Four to Dinner,MOVIE,2022,,104,"['comedy', 'romance']",['IT'],,tt14247286,6.3,2913.0
5269,tm1074621,Bridgerton - The Afterparty,MOVIE,2021,,38,[],['US'],,,,
5270,ts72196,Swap Shop,SHOW,2021,TV-14,30,['reality'],['US'],2.0,tt15674202,6.7,325.0
5271,ts269493,Headspace Guide to Meditation,SHOW,2021,TV-G,22,"['documentation', 'animation']",['US'],1.0,tt13617024,8.4,1540.0
5272,ts310331,Twenty Somethings: Austin,SHOW,2021,TV-MA,30,['reality'],['US'],1.0,tt15204216,6.0,427.0
5273,tm960924,Kuthiraivaal,MOVIE,2021,,125,['drama'],['IN'],,tt13022626,6.4,150.0
